Frequency,Algorithm,Behavior,Model_ID,Reward,Avg_Speed,Crashed
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,51.941108825555574,20.805990783404283,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,46.8444367596692,20.389319192668,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,0.5516410986493838,22.282224470340825,1
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,49.53982665039668,20.572657450076807,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,44.04600315040748,20.07265745007681,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,51.91781196014261,20.939324115889963,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,47.27885460576024,20.40599078341014,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,53.39123301185106,21.022657450076796,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,45.05747400525081,20.255990783410144,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,61.50471335842054,21.8338570398245,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,57.49080083503564,21.40599078337958,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,51.195034432410054,20.72265745007681,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,46.053210238292834,20.355990783410142,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,49.55447030673918,20.554044035366545,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,43.035380010282736,20.07265745007681,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,43.9445116085025,20.12265745007681,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,46.97476462790149,20.572657450076807,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,45.562614444289736,20.355990783410142,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,15.32977145670964,20.88472227108031,1
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,54.40873359438887,21.126893010345643,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,45.007445905287796,20.10506239079132,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,13.949057908465221,20.75468307895374,1
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,13.70087749773985,20.380871743684505,1
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,46.82599065851927,20.589324116743477,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,58.763224459249116,21.60599058876509,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,61.93101626227468,22.02064148169342,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,59.9598855735309,21.78101933618511,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,-25.33542661306192,21.039030814489617,1
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,44.731464142981274,20.36541736682893,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,50.51238205877986,20.647992926499477,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,12.27936748073434,20.04096262160779,1
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,49.8823882532346,20.722657450076806,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,45.6347976321871,20.089324116743477,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,50.69134769940436,20.672657445392723,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,55.51811371891928,21.239324116743475,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,46.26154047176583,20.255990783410137,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,51.42165882586789,20.789324116743476,0
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,3.241465346031589,20.114702259863556,1
High_Frequency,QRDQN,Aggressive,High_Frequency_QRDQN_Aggressive,52.606866226644,21.02265745007681,0
