Frequency,Algorithm,Behavior,Model_ID,Reward,Avg_Speed,Crashed
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.100509167537584,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,-14.758511866942396,20.446188515482632,1
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.100509167537577,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.26432640072537,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.183842500870913,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.100509167537577,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.23415100238517575,20.433842500819228,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.183828281021,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.183840070865863,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
